1991;43;4316006;ROLANTE;0,444;0,207;0,727;0,580
1991;43;4316105;RONDA ALTA;0,457;0,240;0,730;0,544
1991;43;4316204;RONDINHA;0,494;0,266;0,751;0,604
1991;43;4316303;ROQUE GONZALES;0,448;0,237;0,717;0,528
1991;43;4316402;ROSÁRIO DO SUL;0,496;0,290;0,714;0,591
1991;43;4316428;SAGRADA FAMÍLIA;0,327;0,124;0,713;0,395
1991;43;4316436;SALDANHA MARINHO;0,508;0,258;0,734;0,694
1991;43;4316451;SALTO DO JACUÍ;0,459;0,232;0,689;0,606
1991;43;4316477;SALVADOR DAS MISSÕES;0,518;0,362;0,709;0,542
1991;43;4316501;SALVADOR DO SUL;0,524;0,299;0,762;0,630
1991;43;4316600;SANANDUVA;0,513;0,302;0,750;0,596
1991;43;4316709;SANTA BÁRBARA DO SUL;0,541;0,342;0,734;0,631
1991;43;4316733;SANTA CECÍLIA DO SUL;0,372;0,137;0,730;0,516
1991;43;4316758;SANTA CLARA DO SUL;0,493;0,267;0,758;0,591
1991;43;4316808;SANTA CRUZ DO SUL;0,561;0,353;0,733;0,681
1991;43;4316907;SANTA MARIA;0,609;0,428;0,756;0,699
1991;43;4316956;SANTA MARIA DO HERVAL;0,401;0,152;0,727;0,584
1991;43;4316972;SANTA MARGARIDA DO SUL;0,426;0,182;0,760;0,560
1991;43;4317004;SANTANA DA BOA VISTA;0,388;0,172;0,704;0,483
1991;43;4317103;SANT'ANA DO LIVRAMENTO;0,557;0,382;0,706;0,641
1991;43;4317202;SANTA ROSA;0,555;0,359;0,745;0,640
1991;43;4317251;SANTA TEREZA;0,461;0,211;0,780;0,594
1991;43;4317301;SANTA VITÓRIA DO PALMAR;0,501;0,290;0,668;0,649
1991;43;4317400;SANTIAGO;0,559;0,371;0,766;0,616
1991;43;4317509;SANTO ÂNGELO;0,568;0,374;0,752;0,651
1991;43;4317558;SANTO ANTÔNIO DO PALMA;0,453;0,211;0,760;0,579
